70655,de,Alfred Binet
70666,en,Yves Montand
70666,de,Yves Montand
70700,en,Francis II of France
70700,de,Franz II. (Frankreich)
70712,en,Henry the Lion
70712,de,Heinrich der LÃ¶we
70716,de,Karl V. (HRR)
70716,en,"Charles V, Holy Roman Emperor"
70718,de,Iwan IV. (Russland)
70718,en,Ivan the Terrible
70756,en,Larry Flynt
70756,de,Larry Flynt
70842,de,Idi Amin
70842,en,Idi Amin
70843,en,Hafez al-Assad
70843,de,Hafiz al-Assad
70844,en,FranÃ§ois Duvalier
70844,de,FranÃ§ois Duvalier
70873,en,Nathuram Godse
70873,de,Nathuram Godse
70938,en,Patrick Stewart
70938,de,Patrick Stewart
70947,en,Henry the Young King
70947,de,Heinrich der JÃ¼ngere (England)
70986,en,Art Garfunkel
70986,de,Art Garfunkel
71299,en,Porfirio DÃ­az
71299,de,Porfirio DÃ­az
71331,en,John Backus
71331,de,John Warner Backus
71376,en,Ed Gein
71376,de,Ed Gein
71421,en,Manuel Noriega
71421,de,Manuel Noriega
71464,en,"Geoffrey Plantagenet, Count of Anjou"
71464,de,Gottfried V. (Anjou)
71490,en,Vyacheslav Molotov
71490,de,Wjatscheslaw Michailowitsch Molotow
71777,en,Satyendra Nath Bose
71777,de,Satyendranath Bose
71839,en,Alfred Dreyfus
71839,de,Alfred Dreyfus
71865,en,Marija Gimbutas
71865,de,Marija Gimbutas
71870,de,Johnny Depp
71870,en,Johnny Depp
71908,en,Earl Warren
71908,de,Earl Warren
71932,en,AndrÃ©s Segovia
71932,de,AndrÃ©s Segovia
71979,en,Francisco VÃ¡squez de Coronado
71979,de,Francisco VÃ¡squez de Coronado
72094,en,Martin Frobisher
72094,de,Martin Frobisher
72128,en,David Lean
72128,de,David Lean
72187,en,J. M. W. Turner
72187,de,William Turner
72201,en,"Prince William, Duke of Cambridge"
72201,de,"William, Duke of Cambridge"
72206,en,Ricimer
72206,de,Ricimer
72249,en,Otto Skorzeny
72249,de,Otto Skorzeny
72301,en,Louis Aragon
72301,de,Louis Aragon
72333,en,John IV Laskaris
72333,de,Johannes IV. (Byzanz)
72336,en,Barbra Streisand
72336,de,Barbra Streisand
72337,en,Michael VIII Palaiologos
72337,de,Michael VIII.
72423,en,Jules Dumont d'Urville
72423,de,Jules Dumont dâ€™Urville
72428,en,Do-Aklin
72428,de,Gangnihessou
72430,en,Henri Fantin-Latour
72430,de,Henri Fantin-Latour
72495,en,Alexander Alekhine
72495,de,Alexander Alexandrowitsch Aljechin
72581,en,Arminius
72581,de,Arminius
72586,en,Simon Stevin
72586,de,Simon Stevin
72587,en,Frederick I of Prussia
72587,de,Friedrich I. (PreuÃŸen)
72588,en,Jean Giraudoux
72588,de,Jean Giraudoux
72590,en,EugÃ¨ne Ionesco
72590,de,EugÃ¨ne Ionesco
72591,en,Pierre de Marivaux
72591,de,Pierre Carlet de Marivaux
72650,en,Florence Griffith-Joyner
72650,de,Florence Griffith-Joyner
72655,en,Marion Jones
72655,de,Marion Jones
72671,de,Angela Merkel
72671,en,Angela Merkel
72673,en,Guido Westerwelle
72673,de,Guido Westerwelle
72708,en,Christian X of Denmark
72708,de,Christian X.
72745,en,Croesus
72745,de,KrÃ¶sus
72811,en,Zhang Ziyi
72811,de,Zhang Ziyi
72947,en,Marin Mersenne
72947,de,Marin Mersenne
73009,en,Saxo Grammaticus
73009,de,Saxo Grammaticus
73087,en,Gabriel FaurÃ©
73087,de,Gabriel FaurÃ©
73157,en,Bruno Bauer
73157,de,Bruno Bauer (Philosoph)
73252,en,Frank Miller (comics)
73252,de,Frank Miller
73266,en,FrÃ©dÃ©ric Auguste Bartholdi
73266,de,FrÃ©dÃ©ric-Auguste Bartholdi
73344,en,Carl von Ossietzky
73344,de,Carl von Ossietzky
73356,en,Fernandel
73356,de,Fernandel
73462,en,Amadeo I of Spain
73462,de,Amadeus I. (Spanien)
73513,de,Maria (Mutter Jesu)
73513,en,Mary (mother of Jesus)
73515,en,Sandro Botticelli
73515,de,Sandro Botticelli
73525,en,Totila
73525,de,Totila
73527,en,Isaac II Angelos
73527,de,Isaak II.
73529,en,Isaac I Komnenos
73529,de,Isaak I. (Byzanz)
73572,de,Edmund Hillary
73572,en,Edmund Hillary
73626,en,Christopher Reeve
73626,de,Christopher Reeve
73631,en,M. Night Shyamalan
73631,de,M. Night Shyamalan
73697,en,Larisa Latynina
73697,de,Larissa Semjonowna Latynina
73757,en,VÄ›ra ÄŒÃ¡slavskÃ¡
73757,de,VÄ›ra ÄŒÃ¡slavskÃ¡
73828,en,Basil I
73828,de,Basileios I.
73841,en,Justin II
73841,de,Justin II.
73874,en,Justinian II
73874,de,Justinian II.
73886,en,Heraklonas
73886,de,Heraklonas
73931,en,Philippikos Bardanes
73931,de,Philippikos Bardanes
73949,en,Leo V the Armenian
73949,de,Leo V. (Byzanz)
73953,en,Leo IV the Khazar
73953,de,Leo IV. (Byzanz)
73964,en,Theodosios III
73964,de,Theodosios III.
73985,en,Nikephoros I
73985,de,Nikephoros I.
74005,en,Nikephoros II Phokas
74005,de,Nikephoros II.
74009,en,Nikephoros III Botaneiates
74009,de,Nikephoros III.
74017,en,Romanos I Lekapenos
74017,de,Romanos I.
74026,en,Romanos II
74026,de,Romanos II.
74097,en,James Abbott McNeill Whistler
74097,de,James McNeill Whistler
74199,en,Romanos III Argyros
74199,de,Romanos III.
74201,en,Romanos IV Diogenes
74201,de,Romanos IV.
74206,en,John II Komnenos
74206,de,Johannes II. (Byzanz)
74211,en,Theophilos (emperor)
74211,de,Theophilos (Byzanz)
74213,en,Irene of Athens
74213,de,Irene von Athen
74216,en,Theodora (11th century)
74216,de,Theodora III.
74219,en,Theodore I Laskaris
74219,de,Theodor I. (Byzanz)
74220,en,Theodore II Laskaris
74220,de,Theodor II. (Byzanz)
74221,en,John III Doukas Vatatzes
74221,de,Johannes III. (Byzanz)
74224,en,John V Palaiologos
74224,de,Johannes V. (Byzanz)
74226,en,John VI Kantakouzenos
74226,de,Johannes VI. (Byzanz)
74227,en,John VII Palaiologos
74227,de,Johannes VII. (Byzanz)
74228,en,John VIII Palaiologos
74228,de,Johannes VIII. (Byzanz)
74249,en,Alfonso III of Asturias
74249,de,Alfons III. (Asturien)
74261,en,Pope Constantine
74261,de,Konstantin I. (Papst)
74264,en,Constantius Chlorus
74264,de,Constantius I.
74268,en,Yongle Emperor
74268,de,Yongle
74274,en,Numerian
74274,de,Numerian
74326,en,Nadia ComÄƒneci
74326,de,Nadia ComÄƒneci
74344,en,William the Silent
74344,de,Wilhelm I. (Oranien)
74369,en,Athanaric
74369,de,Athanarich
74372,en,Michael I Rangabe
74372,de,Michael I. (Byzanz)
74374,en,Michael III
74374,de,Michael III. (Byzanz)
74377,en,Michael II
74377,de,Michael II. (Byzanz)
74378,en,Michael IV the Paphlagonian
74378,de,Michael IV. (Byzanz)
74379,en,Michael V Kalaphates
74379,de,Michael V. (Byzanz)
74382,en,Michael VI Bringas
74382,de,Michael VI.
74386,en,Michael VII Doukas
74386,de,Michael VII.
74388,en,James Mason
74388,de,James Mason
74456,en,Joe Lieberman
74456,de,Joe Lieberman
74461,en,Michael Moore
74461,de,Michael Moore
74571,en,Verner von Heidenstam
74571,de,Verner von Heidenstam
74573,en,Jenna Jameson
74573,de,Jenna Jameson
74631,en,Galerius
74631,de,Galerius
74635,en,Marcus Aurelius Probus
74635,de,Probus (Kaiser)
74639,en,Licinius
74639,de,Licinius
74641,en,George Gamow
74641,de,George Gamow
74647,en,Valentinian III
74647,de,Valentinian III.
74655,en,Gratian
74655,de,Gratian
74658,en,Valentinian I
74658,de,Valentinian I.
74663,en,Valentinian II
74663,de,Valentinian II.
74773,en,Nero Claudius Drusus
74773,de,Drusus
74775,en,Livia
74775,de,Livia Drusilla
74809,en,Harry Mulisch
74809,de,Harry Mulisch
74834,de,Pedro de Alvarado
74834,en,Pedro de Alvarado
74857,en,Aristarchus of Samos
74857,de,Aristarchos von Samos
74982,en,Harold Shipman
74982,de,Harold Shipman
75044,en,Marcus Aemilius Lepidus (triumvir)
75044,de,Marcus Aemilius Lepidus (Triumvir)
75076,en,Frederick Banting
75076,de,Frederick Banting
75088,en,Maximian
75088,de,Maximian
75094,en,Archibald Hill
75094,de,Archibald Vivian Hill
75097,en,Caesarion
75097,de,Ptolemaios XV.
75109,en,Jean-Baptiste Biot
75109,de,Jean-Baptiste Biot
75143,en,Jeremiah
75143,de,Jeremia
75147,en,Decius
75147,de,Decius (Kaiser)
75150,en,Seneca the Younger
75150,de,Seneca
75155,en,Majorian
75155,de,Majorian
75185,en,Hugh Capet
75185,de,Hugo Capet
75233,en,Hilary Putnam
75233,de,Hilary Putnam
75392,en,Grand Duchess Anastasia Nikolaevna of Russia
75392,de,Anastasia Nikolajewna Romanowa
75626,en,Jean ChrÃ©tien
75626,de,Jean ChrÃ©tien
75718,en,Jean-Pierre Jeunet
75718,de,Jean-Pierre Jeunet
75752,en,Folke Bernadotte
75752,de,Folke Bernadotte
75795,de,Juan Carlos I.
75795,en,Juan Carlos I of Spain
75831,en,Flavius Aetius
75831,de,Flavius AÃ«tius
75835,en,Paul Dukas
75835,de,Paul Dukas
75837,en,Hippias
75837,de,Hippias von Elis
75847,en,Nikolai Rimsky-Korsakov
75847,de,Nikolai Andrejewitsch Rimski-Korsakow
75861,en,Cato the Elder
75861,de,Marcus Porcius Cato der Ã„ltere
75876,en,Walther Nernst
75876,de,Walther Nernst
75907,en,Amilcare Ponchielli
75907,de,Amilcare Ponchielli
75908,en,Charles IX of France
75908,de,Karl IX. (Frankreich)
75910,en,Henry II of France
75910,de,Heinrich II. (Frankreich)
75934,en,Luciano Berio
75934,de,Luciano Berio
75985,en,Henry III of France
75985,de,Heinrich III. (Frankreich)
76037,en,Marie de' Medici
76037,de,Maria deâ€™ Medici
76080,en,John Hanning Speke
76080,de,John Hanning Speke
76246,en,Carloman of Bavaria
76246,de,Karlmann (Ostfrankenreich)
76259,en,Louis the Child
76259,de,Ludwig das Kind
76370,de,Felix Mendelssohn Bartholdy
76370,en,Felix Mendelssohn
76496,en,Max von Sydow
76496,de,Max von Sydow
76572,de,AntonÃ­n DvoÅ™Ã¡k
76572,en,AntonÃ­n DvoÅ™Ã¡k
76640,en,John Ruskin
76640,de,John Ruskin
76701,en,Charles VII of France
76701,de,Karl VII. (Frankreich)
76772,en,Bono
76772,de,Bono
76811,en,"Albert, Prince Consort"
76811,de,Albert von Sachsen-Coburg und Gotha
76907,en,Louis Althusser
76907,de,Louis Althusser
76934,en,Giovanni da Verrazzano
76934,de,Giovanni da Verrazano
76953,en,Maximinus II
76953,de,Maximinus Daia
76958,en,Maxentius
76958,de,Maxentius
77032,en,Kabir
77032,de,Kabir
77062,en,Louis XIII of France
77062,de,Ludwig XIII.
77127,en,V. Gordon Childe
77127,de,Vere Gordon Childe
77144,en,John I of France
77144,de,Johann I. (Frankreich)
77169,en,Philip IV of France
77169,de,Philipp IV. (Frankreich)
77179,en,George Martin
77179,de,George Martin
77323,en,John Brown (abolitionist)
77323,de,John Brown (Abolitionist)
77352,en,Louis Philippe I
77352,de,Louis-Philippe I.
77382,de,LuÃ­s de CamÃµes
77382,en,LuÃ­s de CamÃµes
77390,en,Natalie Wood
77390,de,Natalie Wood
77413,en,Charles VI of France
77413,de,Karl VI. (Frankreich)
77414,en,Antinous
77414,de,Antinoos
77423,de,Diego RodrÃ­guez de Silva y VelÃ¡zquez
77423,en,Diego VelÃ¡zquez
77443,en,Mithridates II of Parthia
77443,de,Mithridates II. (Parthien)
77447,en,Charles V of France
77447,de,Karl V. (Frankreich)
77466,en,Ctesias
77466,de,Ktesias von Knidos
77475,en,Cyrus the Younger
77475,de,Kyros der JÃ¼ngere
77491,en,Gregory Peck
77491,de,Gregory Peck
77498,en,Philip VI of France
77498,de,Philipp VI. (Frankreich)
77502,en,John II of France
77502,de,Johann II. (Frankreich)
77512,en,Carloman (mayor of the palace)
77512,de,Karlmann (Karolinger)
77606,en,Charles VIII of France
77606,de,Karl VIII. (Frankreich)
77610,en,Gaius Cassius Longinus
77610,de,Gaius Cassius Longinus (VerschwÃ¶rer)
77618,en,Mario Puzo
77618,de,Mario Puzo
77655,en,Louis XII of France
77655,de,Ludwig XII.
77787,en,Juan Antonio Samaranch
77787,de,Juan Antonio Samaranch
77788,en,Albert Uderzo
77788,de,Albert Uderzo
77813,en,Pope Nicholas II
77813,de,Nikolaus II. (Papst)
77816,en,Pope Vitalian
77816,de,Vitalian
77822,en,Charles the Simple
77822,de,Karl III. (Frankreich)
77840,en,Gaspard Monge
77840,de,Gaspard Monge
77860,en,John Entwistle
77860,de,John Entwistle
77871,en,Carinus
77871,de,Carinus
77880,de,ZinÃ©dine Zidane
77880,en,Zinedine Zidane
77891,en,Zeno (emperor)
77891,de,Zenon (Kaiser)
77911,en,Emilio ButragueÃ±o
77911,de,Emilio ButragueÃ±o
77931,en,Brian Boru
77931,de,Brian Boru
77934,en,Kevin Mitnick
77934,de,Kevin Mitnick
78209,en,Muhammad ibn Zakariya al-Razi
78209,de,Abu Bakr Muhammad ibn Zakariya ar-Razi
78239,en,Julie Andrews
78239,de,Julie Andrews
78249,en,Damon Hill
78249,de,Damon Hill
78262,en,Van Morrison
78262,de,Van Morrison
78297,en,Louis IV of France
78297,de,Ludwig IV. (Frankreich)
78298,en,Louis VI of France
78298,de,Ludwig VI. (Frankreich)
78336,en,Archilochus
78336,de,Archilochos
78345,en,Louis X of France
78345,de,Ludwig X. (Frankreich)
78375,en,Simonides of Ceos
78375,de,Simonides von Keos
78376,en,Alcman
78376,de,Alkman
78388,en,Harun al-Rashid
78388,de,HÄrÅ«n ar-RaschÄ«d
78426,en,Aulus Gellius
78426,de,Aulus Gellius
78436,en,Philip I of France
78436,de,Philipp I. (Frankreich)
78438,en,Philip III of France
78438,de,Philipp III. (Frankreich)
78468,en,David Attenborough
78468,de,David Attenborough
78498,en,Philip V of France
78498,de,Philipp V. (Frankreich)
78500,en,Charles IV of France
78500,de,Karl IV. (Frankreich)
78568,en,Marcel Lefebvre
78568,de,Marcel Lefebvre
78738,en,Hans Geiger
78738,de,Hans Geiger (Physiker)
78747,en,Cat Stevens
78747,de,Cat Stevens
78781,en,Michael Douglas
78781,de,Michael Douglas
78834,en,Uma Thurman
78834,de,Uma Thurman
78910,en,Samuel Barber
78910,de,Samuel Barber
78941,en,Francisco Gento
78941,de,Francisco Gento
79075,en,Roger II of Sicily
79075,de,Roger II. (Sizilien)
79156,en,Harvey Keitel
79156,de,Harvey Keitel
79182,en,Robert II of France
79182,de,Robert II. (Frankreich)
79380,en,Hans Christian Gram
79380,de,Hans Christian Gram
79448,en,Ralph Vaughan Williams
79448,de,Ralph Vaughan Williams
79451,en,William Pitt the Younger
79451,de,William Pitt der JÃ¼ngere
79474,en,ValÃ©ry Giscard d'Estaing
79474,de,ValÃ©ry Giscard dâ€™Estaing
79500,en,Alphonse Daudet
79500,de,Alphonse Daudet
79505,en,Serge Gainsbourg
79505,de,Serge Gainsbourg
79507,en,Mausolus
79507,de,Maussolos
79548,en,Athalaric
79548,de,Athalarich
79596,en,Louis VIII of France
79596,de,Ludwig VIII. (Frankreich)
79616,en,Pindar
79616,de,Pindar
79796,en,Matilda of Flanders
79796,de,Mathilde von Flandern
79874,en,Carloman I
79874,de,Karlmann I.
79884,en,Lucas Cranach the Elder
79884,de,Lucas Cranach der Ã„ltere
79949,en,Giovanni Gabrieli
79949,de,Giovanni Gabrieli
79956,en,Giuseppe Piazzi
79956,de,Giuseppe Piazzi
79982,en,Shigeru Miyamoto
79982,de,Shigeru Miyamoto
79994,en,Praxiteles
79994,de,Praxiteles
79997,en,Igor Tamm
79997,de,Igor Jewgenjewitsch Tamm
80020,en,Manu Chao
80020,de,Manu Chao
80047,en,Diogenes LaÃ«rtius
80047,de,Diogenes Laertios
80051,en,Norodom Sihanouk
80051,de,Norodom Sihanouk
80063,en,Le Duc Tho
80063,de,LÃª Äá»©c Thá»
80072,en,Vandana Shiva
80072,de,Vandana Shiva
80100,en,Dean Acheson
80100,de,Dean Acheson
80125,en,John Foster Dulles
80125,de,John Foster Dulles
80140,en,Alexander Haig
80140,de,Alexander Haig
80208,en,William Westmoreland
80208,de,William Westmoreland
80222,en,Robert McNamara
80222,de,Robert McNamara
80322,en,Lev Landau
80322,de,Lew Dawidowitsch Landau
80335,en,Helena Bonham Carter
80335,de,Helena Bonham Carter
80362,en,"Philippe II, Duke of OrlÃ©ans"
80362,de,"Philippe II. de Bourbon, duc dâ€™OrlÃ©ans"
80395,en,Anne of Austria
80395,de,Anna von Ã–sterreich (1601â€“1666)
80441,en,Paul Klee
80441,de,Paul Klee
80462,en,Statius
80462,de,Publius Papinius Statius
80463,en,Ausonius
80463,de,Ausonius
80475,en,Stilicho
80475,de,Stilicho
80481,en,Juliana of the Netherlands
80481,de,Juliana (Niederlande)
80482,de,Beatrix (Niederlande)
80482,en,Beatrix of the Netherlands
80494,en,Euric
80494,de,Eurich
80521,en,Nick Drake
80521,de,Nick Drake
80608,en,Hussein of Jordan
80608,de,Hussein I. (Jordanien)
80646,en,Elliott Smith
80646,de,Elliott Smith
80658,en,Terrence Malick
80658,de,Terrence Malick
80696,en,Cher
80696,de,Cher
80749,en,Uthman ibn Affan
80749,de,Uthman ibn Affan
80756,de,Umar ibn al-Chattab
80756,en,Umar
80830,en,Ahmed Yassin
80830,de,Ahmad Yasin
80833,en,FranÃ§ois Rabelais
80833,de,FranÃ§ois Rabelais
80888,en,Unas
80888,de,Unas
80900,en,Ahmose I
80900,de,Ahmose I.
80903,en,Billie Joe Armstrong
80903,de,Billie Joe Armstrong
80933,en,Harold Macmillan
80933,de,Harold Macmillan
80949,de,Hamid Karzai
80949,en,Hamid Karzai
81034,en,Kate Mulgrew
81034,de,Kate Mulgrew
81083,en,Davy Crockett
81083,de,Davy Crockett
81274,en,Rachel Carson
81274,de,Rachel Carson
81285,en,Hugo SÃ¡nchez
81285,de,Hugo SÃ¡nchez
81455,en,William H. Seward
81455,de,William H. Seward
81456,en,Brian Jones
81456,de,Brian Jones (Musiker)
81469,en,Paul Hindemith
81469,de,Paul Hindemith
81473,en,Pedro II of Brazil
81473,de,Peter II. (Brasilien)
81480,en,Pedro I of Brazil
81480,de,Peter I. (Brasilien)
81586,en,Rainer Werner Fassbinder
81586,de,Rainer Werner Fassbinder
81590,en,Alfred Adler
81590,de,Alfred Adler
81669,en,Claude Lorrain
81669,de,Claude Lorrain
81672,en,Gaius Marius
81672,de,Gaius Marius
81735,en,Olympias
81735,de,Olympias von Epirus
81834,en,Thomas Newcomen
81834,de,Thomas Newcomen
81859,de,James Prescott Joule
81859,en,James Prescott Joule
81861,en,Denis Papin
81861,de,Denis Papin
81898,en,Melvil Dewey
81898,de,Melvil Dewey
81974,en,Franz Brentano
81974,de,Franz Brentano
82061,en,Tina Turner
82061,de,Tina Turner
82232,en,Marc-Antoine Charpentier
82232,de,Marc-Antoine Charpentier
82384,de,Heinrich BÃ¶ll
82384,en,Heinrich BÃ¶ll
82413,en,Boris Vian
82413,de,Boris Vian
82417,en,F. W. Murnau
82417,de,Friedrich Wilhelm Murnau
82429,en,Dino Buzzati
82429,de,Dino Buzzati
82489,en,Epaminondas
82489,de,Epaminondas
82491,en,Fernando Henrique Cardoso
82491,de,Fernando Henrique Cardoso
82512,en,Myron
82512,de,Myron (Bildhauer)
82713,en,Romain Gary
82713,de,Romain Gary
82754,en,Hippodamus of Miletus
82754,de,Hippodamos
82765,en,Maggie Smith
82765,de,Maggie Smith
82847,en,George C. Scott
82847,de,George C. Scott
82925,en,William Anders
82925,de,William Alison Anders
82975,en,King Porus
82975,de,Poros (KÃ¶nig)
82981,en,Charles Lindbergh
82981,de,Charles Lindbergh
83049,en,Neve Campbell
83049,de,Neve Campbell
83117,en,Henry James
83117,de,Henry James
83312,en,Sting (musician)
83312,de,Sting
83499,en,Kazuo Ishiguro
83499,de,Kazuo Ishiguro
83502,en,Ernst RÃ¶hm
83502,de,Ernst RÃ¶hm
83688,de,BeyoncÃ© Knowles
83688,en,BeyoncÃ© Knowles
83875,en,Dido (Queen of Carthage)
83875,de,Dido (Mythologie)
83895,en,John Henry Newman
83895,de,John Henry Newman
83949,en,Ptolemy XIII Theos Philopator
83949,de,Ptolemaios XIII.
84047,en,Jessica Tandy
84047,de,Jessica Tandy
84065,en,Ricky Martin
84065,de,Ricky Martin
84075,en,Demetrius I of Macedon
84075,de,Demetrios I. Poliorketes
84081,en,Demetrius I Soter
84081,de,Demetrios I. (Soter)
84096,en,Ptolemy I Soter
84096,de,Ptolemaios I.
84099,en,Ptolemy II Philadelphus
84099,de,Ptolemaios II.
84101,en,Ptolemy IV Philopator
84101,de,Ptolemaios IV.
84102,en,Ptolemy V Epiphanes
84102,de,Ptolemaios V.
84109,en,Berenice II
84109,de,Berenike II.
84155,en,Demetrius II Nicator
84155,de,Demetrios II. (Seleukidenreich)
84163,en,Seleucus IV Philopator
84163,de,Seleukos IV.
84167,en,Antiochus V
84167,de,Antiochos V.
84183,en,Manfred von Richthofen
84183,de,Manfred von Richthofen
84199,en,Dietrich Bonhoeffer
84199,de,Dietrich Bonhoeffer
84250,en,Thelonious Monk
84250,de,Thelonious Monk
84271,en,John Kenneth Galbraith
84271,de,John Kenneth Galbraith
84317,en,Ansel Adams
84317,de,Ansel Adams
84345,en,Oliver Hardy
84345,de,Oliver Hardy
84508,en,Josef Mengele
84508,de,Josef Mengele
84536,en,Antiochus I Soter
84536,de,Antiochos I.
84541,en,Antiochus II Theos
84541,de,Antiochos II.
84546,en,Seleucus II Callinicus
84546,de,Seleukos II.
84551,en,Antiochus III the Great
84551,de,Antiochos III.
84554,en,Seleucus I Nicator
84554,de,Seleukos I.
84560,en,Perdiccas
84560,de,Perdikkas (Diadoche)
84569,en,Marguerite Duras
84569,de,Marguerite Duras
84576,en,Arrigo Boito
84576,de,Arrigo Boito
84577,en,Louis-Ferdinand CÃ©line
84577,de,Louis-Ferdinand CÃ©line
84596,en,Clemens Brentano
84596,de,Clemens Brentano
84656,en,Winsor McCay
84656,de,Winsor McCay
84783,en,Jane Birkin
84783,de,Jane Birkin
84789,de,Wim Duisenberg
84789,en,Wim Duisenberg
84829,en,Nick Nolte
84829,de,Nick Nolte
84864,en,Edward Thorndike
84864,de,Edward Lee Thorndike
84957,en,Theodor Fontane
84957,de,Theodor Fontane
85036,de,Maxim Gorki
85036,en,Maxim Gorky
85080,en,Father Damien
85080,de,Damian de Veuster
85226,en,Cyndi Lauper
85226,de,Cyndi Lauper
85234,en,Amelia Earhart
85234,de,Amelia Earhart
85254,de,"Armand-Jean du Plessis, duc de Richelieu"
85254,en,Cardinal Richelieu
85267,en,Darius Milhaud
85267,de,Darius Milhaud
85284,en,Numa Pompilius
85284,de,Numa Pompilius
85301,en,Pope Nicholas I
85301,de,Nikolaus I. (Papst)
85406,en,Ozzy Osbourne
85406,de,Ozzy Osbourne
85432,en,Judi Dench
85432,de,Judi Dench
85667,en,Christian IX of Denmark
85667,de,Christian IX.
85731,en,Catherine of Alexandria
85731,de,Katharina von Alexandrien
85762,en,Theodor Mommsen
85762,de,Theodor Mommsen
85775,en,Justin (historian)
85775,de,Marcus Iunianus Iustinus
85836,en,Erik the Red
85836,de,Erik der Rote
86175,en,Mohammed Omar
86175,de,Mohammed Omar
86346,en,James Naismith
86346,de,James Naismith
86580,en,Nadar (photographer)
86580,de,Nadar
86585,en,Wilhelm Maybach
86585,de,Wilhelm Maybach
86632,en,Gilles Villeneuve
86632,de,Gilles Villeneuve
86655,en,Sergei Korolev
86655,de,Sergei Pawlowitsch Koroljow
86665,en,Jim Carrey
86665,de,Jim Carrey
86692,en,Emiliano Zapata
86692,de,Emiliano Zapata
86700,en,Terry Fox
86700,de,Terry Fox (Leichtathlet)
86768,en,Arne Jacobsen
86768,de,Arne Jacobsen
86810,en,Ejnar Hertzsprung
86810,de,Ejnar Hertzsprung
86895,en,Anthony of Padua
86895,de,Antonius von Padua
87012,en,Hermann Oberth
87012,de,Hermann Oberth
87021,en,Donald Bradman
87021,de,Donald Bradman
87145,en,Dieterich Buxtehude
87145,de,Dieterich Buxtehude
87229,en,H. H. Asquith
87229,de,Herbert Henry Asquith
87240,en,Martin Amis
87240,de,Martin Amis
87319,en,Charles Gounod
87319,de,Charles Gounod
87384,en,Hilary of Poitiers
87384,de,Hilarius von Poitiers
87474,en,Tony Hawk
87474,de,Tony Hawk
87536,en,Nick Cave
87536,de,Nick Cave
87585,en,David Irving
87585,de,David Irving
87599,en,G. H. Hardy
87599,de,Godfrey Harold Hardy
87603,en,Robert Mitchum
87603,de,Robert Mitchum
87624,en,Mickey Rooney
87624,de,Mickey Rooney
87644,en,Charles Perrault
87644,de,Charles Perrault
87793,en,Joseph Louis Lagrange
87793,de,Joseph-Louis Lagrange
87831,en,Shalmaneser I
87831,de,Å ulmÄnu-aÅ¡arÄd I.
87844,en,Shalmaneser III
87844,de,Å ulmanu-aÅ¡ared III.
87868,en,Posidonius
87868,de,Poseidonios
87985,en,Neil Young
87985,de,Neil Young
88048,en,Claudia Schiffer
88048,de,Claudia Schiffer
88076,en,Joseph Fiennes
88076,de,Joseph Fiennes
88077,en,Camille Claudel
88077,de,Camille Claudel
88183,en,Hendrik Lorentz
88183,de,Hendrik Antoon Lorentz
88258,en,Sven-GÃ¶ran Eriksson
88258,de,Sven-GÃ¶ran Eriksson
88261,en,Tony Adams (footballer)
88261,de,Tony Adams
88300,en,Carl Larsson
88300,de,Carl Larsson
88344,en,Luigi Galvani
88344,de,Luigi Galvani
88371,en,Joe Cocker
88371,de,Joe Cocker
88401,en,VÃ­ctor Jara
88401,de,VÃ­ctor Jara
88483,de,Sun Yat-sen
88483,en,Sun Yat-sen
88493,en,Howard Zinn
88493,de,Howard Zinn
88515,en,Alejandro Toledo
88515,de,Alejandro Toledo
88817,en,Wilhelm FurtwÃ¤ngler
88817,de,Wilhelm FurtwÃ¤ngler
88833,en,Olivia de Havilland
88833,de,Olivia de Havilland
88893,de,Doris Lessing
88893,en,Doris Lessing
88915,en,Roger Vadim
88915,de,Roger Vadim
88923,en,Snoop Dogg
88923,de,Snoop Dogg
89059,en,Garret Hobart
89059,de,Garret Hobart
89099,en,Daniel D. Tompkins
89099,de,Daniel D. Tompkins
89110,en,Richard Mentor Johnson
89110,de,Richard Mentor Johnson
89117,en,George M. Dallas
89117,de,George Mifflin Dallas
89133,en,William R. King
89133,de,William R. King
89141,en,John C. Breckinridge
89141,de,John C. Breckinridge
89151,en,Schuyler Colfax
89151,de,Schuyler Colfax
89160,en,Henry Wilson
89160,de,Henry Wilson (Politiker)
89163,en,William A. Wheeler
89163,de,William A. Wheeler
89170,en,Thomas A. Hendricks
89170,de,Thomas A. Hendricks
89182,en,Levi P. Morton
89182,de,Levi P. Morton
89204,en,Liu Shaoqi
89204,de,Liu Shaoqi
89265,en,Jean-Claude Van Damme
89265,de,Jean-Claude Van Damme
89319,en,Antigonus I Monophthalmus
89319,de,Antigonos I. Monophthalmos
89323,en,Perseus of Macedon
89323,de,Perseus (Makedonien)
89326,en,Michael Curtiz
89326,de,Michael Curtiz
89337,en,Carl Michael Bellman
89337,de,Carl Michael Bellman
89339,en,Ingvar Carlsson
89339,de,Ingvar Carlsson
89340,en,Bridget of Sweden
89340,de,Birgitta von Schweden
89446,en,Chow Yun-fat
89446,de,Chow Yun-Fat
89530,de,Harold Pinter
89530,en,Harold Pinter
89644,en,Patsy Cline
89644,de,Patsy Cline
89728,en,Akhenaten
89728,de,Echnaton
89753,en,Alain Resnais
89753,de,Alain Resnais
89771,en,Paul Morphy
89771,de,Paul Morphy
89821,en,Ahmad ibn Fadlan
89821,de,Ibn FadlÄn
89859,en,Aratus
